id,pedido_id,produto_id,cliente_id,nota,comentario,data_avaliacao,tem_comentario,sentimento
382,714,64,2799,5,Superou minhas expectativas!,2023-05-14,True,positivo
383,11388,25,1532,2,Demorou muito para chegar.,2023-03-10,True,negativo
384,6496,190,1629,4,Muito satisfeito com a compra.,2023-09-08,True,positivo
385,8800,62,581,2,Qualidade abaixo do esperado.,2023-03-26,True,negativo
386,1170,145,2098,1,"Não recomendo, péssima experiência.",2024-12-17,True,negativo
387,11294,42,2772,5,"Produto excelente, chegou antes do prazo!",2024-08-04,True,positivo
388,7320,64,987,3,"Nada de especial, mas funciona.",2023-07-25,True,neutro
389,1814,123,1553,5,"Qualidade ótima, recomendo.",2023-04-29,True,positivo
390,14248,44,955,2,,2023-11-10,False,negativo
391,4334,7,1651,3,,2024-01-13,False,neutro
392,2141,194,896,3,,2024-12-27,False,neutro
393,8711,18,1654,5,"Qualidade ótima, recomendo.",2023-11-15,True,positivo
394,11804,17,2371,4,,2024-01-11,False,positivo
395,7933,155,355,2,Veio diferente do anunciado.,2024-02-14,True,negativo
396,6102,182,223,1,Veio diferente do anunciado.,2023-10-05,True,negativo
397,11180,55,2832,5,Entrega rápida e produto conforme descrito.,2024-07-01,True,positivo
398,11256,137,2813,5,"Produto excelente, chegou antes do prazo!",2023-12-12,True,positivo
399,2524,110,1507,5,Superou minhas expectativas!,2024-12-14,True,positivo
400,458,45,67,4,,2023-11-15,False,positivo
401,13875,3,2946,3,,2023-12-03,False,neutro
402,1562,134,1979,3,,2023-05-03,False,neutro
403,14569,99,573,1,Demorou muito para chegar.,2024-05-09,True,negativo
404,1862,96,708,1,"Não recomendo, péssima experiência.",2023-12-21,True,negativo
405,323,1,1829,4,"Qualidade ótima, recomendo.",2024-03-20,True,positivo
406,8939,100,361,5,"Produto excelente, chegou antes do prazo!",2023-12-02,True,positivo
407,14467,41,596,4,Entrega rápida e produto conforme descrito.,2023-03-18,True,positivo
408,7693,16,1529,3,"Produto ok, dentro do esperado.",2024-04-12,True,neutro
409,4709,22,1203,2,Demorou muito para chegar.,2023-01-25,True,negativo
410,6529,39,2372,3,"Entrega no prazo, produto regular.",2023-11-22,True,neutro
411,6412,131,259,5,Muito satisfeito com a compra.,2023-09-07,True,positivo
412,10242,115,2151,2,Qualidade abaixo do esperado.,2023-10-19,True,negativo
413,11063,70,1792,1,Produto veio com defeito.,2024-01-08,True,negativo
414,12336,169,2952,5,,2024-02-22,False,positivo
415,7144,122,2436,2,Produto veio com defeito.,2024-01-15,True,negativo
416,13773,50,1406,4,Entrega rápida e produto conforme descrito.,2024-12-18,True,positivo
417,1713,6,2200,1,Qualidade abaixo do esperado.,2023-02-12,True,negativo
418,11340,6,1956,4,Superou minhas expectativas!,2023-05-21,True,positivo
419,14714,153,1987,5,Entrega rápida e produto conforme descrito.,2023-03-23,True,positivo
420,7192,56,898,4,"Qualidade ótima, recomendo.",2024-10-10,True,positivo
421,12859,159,2682,3,"Produto ok, dentro do esperado.",2023-02-06,True,neutro
422,6481,5,240,4,,2023-07-03,False,positivo
423,12875,101,1908,5,"Qualidade ótima, recomendo.",2023-06-20,True,positivo
424,10118,101,2458,1,Demorou muito para chegar.,2024-11-19,True,negativo
425,3367,132,1739,1,Qualidade abaixo do esperado.,2024-09-10,True,negativo
426,5665,145,883,5,"Produto excelente, chegou antes do prazo!",2024-09-28,True,positivo
427,1798,1,1471,1,,2024-02-21,False,negativo
428,11468,147,169,4,"Qualidade ótima, recomendo.",2023-11-25,True,positivo
429,14386,1,1744,3,"Produto ok, dentro do esperado.",2023-12-15,True,neutro
430,11057,92,82,4,"Qualidade ótima, recomendo.",2023-08-30,True,positivo
431,7193,64,696,3,"Produto ok, dentro do esperado.",2023-11-03,True,neutro
432,1678,126,1540,4,,2024-06-05,False,positivo
433,438,68,2915,5,,2023-12-23,False,positivo
434,9016,177,829,2,Veio diferente do anunciado.,2024-12-31,True,negativo
435,1156,77,2079,5,Muito satisfeito com a compra.,2023-12-11,True,positivo
436,12174,171,1316,3,"Nada de especial, mas funciona.",2024-08-01,True,neutro
437,11940,159,20,2,"Não recomendo, péssima experiência.",2023-10-08,True,negativo
438,6255,130,2898,3,"Nada de especial, mas funciona.",2024-09-03,True,neutro
439,10304,72,547,1,Qualidade abaixo do esperado.,2024-05-27,True,negativo
440,14065,163,2168,3,"Entrega no prazo, produto regular.",2024-02-14,True,neutro
441,4726,113,1091,5,"Qualidade ótima, recomendo.",2023-05-10,True,positivo
442,5997,10,1126,3,,2023-07-11,False,neutro
443,9193,33,1392,4,Muito satisfeito com a compra.,2023-01-20,True,positivo
444,5028,129,1128,5,Muito satisfeito com a compra.,2023-05-15,True,positivo
445,3347,147,48,1,,2024-07-11,False,negativo
446,1653,98,2997,4,"Produto excelente, chegou antes do prazo!",2024-03-10,True,positivo
447,12228,146,901,5,,2023-12-11,False,positivo
448,9952,148,2636,5,"Produto excelente, chegou antes do prazo!",2024-06-23,True,positivo
449,941,169,2618,5,"Qualidade ótima, recomendo.",2023-10-19,True,positivo
450,13482,133,2110,5,"Qualidade ótima, recomendo.",2023-09-02,True,positivo
451,1699,37,505,3,"Nada de especial, mas funciona.",2024-06-09,True,neutro
452,3086,31,1501,5,Muito satisfeito com a compra.,2023-11-05,True,positivo
453,2122,16,1246,4,Entrega rápida e produto conforme descrito.,2024-09-17,True,positivo
454,8034,145,107,5,,2023-08-29,False,positivo
455,13629,67,2411,1,Produto veio com defeito.,2024-04-08,True,negativo
456,14484,149,436,4,"Produto excelente, chegou antes do prazo!",2024-12-24,True,positivo
457,8885,76,2142,1,,2024-05-27,False,negativo
458,3195,41,2465,4,Superou minhas expectativas!,2023-12-07,True,positivo
459,14030,94,958,4,Entrega rápida e produto conforme descrito.,2023-05-29,True,positivo
460,2460,81,1913,5,Superou minhas expectativas!,2023-11-23,True,positivo
461,12980,162,2903,2,Produto veio com defeito.,2024-05-23,True,negativo
462,11993,136,54,2,,2024-10-05,False,negativo
463,1700,20,864,4,Entrega rápida e produto conforme descrito.,2024-12-23,True,positivo
464,5438,17,839,4,"Produto excelente, chegou antes do prazo!",2024-12-03,True,positivo
465,9514,193,2188,2,Veio diferente do anunciado.,2023-08-01,True,negativo
466,1775,62,1370,4,Muito satisfeito com a compra.,2024-10-11,True,positivo
467,9474,55,1162,5,"Qualidade ótima, recomendo.",2023-07-28,True,positivo
468,1166,138,2031,2,Qualidade abaixo do esperado.,2023-05-06,True,negativo
469,1491,138,889,4,,2024-09-15,False,positivo
470,12405,123,2459,4,"Qualidade ótima, recomendo.",2024-06-21,True,positivo
471,4794,1,640,3,"Nada de especial, mas funciona.",2023-05-29,True,neutro
472,14884,146,2908,4,Superou minhas expectativas!,2023-03-12,True,positivo
473,13371,189,1468,1,Produto veio com defeito.,2023-12-15,True,negativo
474,8551,82,2510,3,"Entrega no prazo, produto regular.",2023-03-28,True,neutro
475,8812,101,652,4,Muito satisfeito com a compra.,2023-06-24,True,positivo
476,10740,29,1495,4,"Produto excelente, chegou antes do prazo!",2024-04-28,True,positivo
477,9227,172,1346,3,"Nada de especial, mas funciona.",2023-11-18,True,neutro
478,3200,3,2150,4,Superou minhas expectativas!,2023-12-09,True,positivo
479,3569,41,582,5,,2023-09-25,False,positivo
480,2009,123,1479,5,"Qualidade ótima, recomendo.",2023-04-23,True,positivo
481,2707,178,475,4,"Produto excelente, chegou antes do prazo!",2024-08-25,True,positivo
482,306,93,2453,5,"Produto excelente, chegou antes do prazo!",2024-06-13,True,positivo
483,1561,96,2358,1,Demorou muito para chegar.,2023-03-25,True,negativo
484,508,83,1454,2,Demorou muito para chegar.,2023-08-17,True,negativo
485,4949,12,205,4,"Produto excelente, chegou antes do prazo!",2023-09-09,True,positivo
486,13971,188,2586,2,"Não recomendo, péssima experiência.",2023-11-24,True,negativo
487,7568,196,2519,5,"Produto excelente, chegou antes do prazo!",2023-08-29,True,positivo
488,10064,9,2672,4,Superou minhas expectativas!,2023-12-07,True,positivo
489,13303,158,1076,3,"Produto ok, dentro do esperado.",2024-06-16,True,neutro
490,13890,189,696,5,Superou minhas expectativas!,2024-06-09,True,positivo
491,2305,71,1425,3,,2024-07-06,False,neutro
492,12812,92,2204,4,"Qualidade ótima, recomendo.",2023-09-25,True,positivo
493,14909,160,2691,5,Muito satisfeito com a compra.,2023-05-18,True,positivo
494,1745,25,1283,4,"Qualidade ótima, recomendo.",2023-10-17,True,positivo
495,12852,199,846,5,,2023-03-22,False,positivo
496,6811,152,435,4,Superou minhas expectativas!,2024-06-14,True,positivo
497,3739,159,2433,2,Demorou muito para chegar.,2024-01-30,True,negativo
498,11238,42,23,5,Entrega rápida e produto conforme descrito.,2023-10-11,True,positivo
499,4741,33,759,3,"Nada de especial, mas funciona.",2024-03-29,True,neutro
500,13142,199,2226,3,,2024-11-06,False,neutro
501,14990,27,1499,5,Superou minhas expectativas!,2023-11-24,True,positivo
502,6638,152,600,2,,2024-12-10,False,negativo
503,6295,127,2784,3,"Entrega no prazo, produto regular.",2023-08-16,True,neutro
504,766,192,293,3,"Produto ok, dentro do esperado.",2023-10-29,True,neutro
505,8160,102,1426,2,Produto veio com defeito.,2024-10-02,True,negativo
506,5420,137,238,3,"Produto ok, dentro do esperado.",2023-12-15,True,neutro
507,3328,82,362,3,"Entrega no prazo, produto regular.",2024-08-10,True,neutro
508,786,134,1066,5,,2024-09-12,False,positivo
509,10285,70,414,5,"Produto excelente, chegou antes do prazo!",2023-06-26,True,positivo
510,10792,104,1450,4,"Produto excelente, chegou antes do prazo!",2023-02-28,True,positivo
511,9678,38,1779,4,Entrega rápida e produto conforme descrito.,2024-12-22,True,positivo
512,2006,31,2200,1,Veio diferente do anunciado.,2023-06-12,True,negativo
513,611,122,2621,5,"Qualidade ótima, recomendo.",2024-02-19,True,positivo
514,6618,132,836,2,Veio diferente do anunciado.,2023-05-25,True,negativo
515,11870,146,2345,4,Superou minhas expectativas!,2023-05-11,True,positivo
516,3969,130,2511,5,"Produto excelente, chegou antes do prazo!",2023-10-27,True,positivo
517,10488,135,1539,4,"Produto excelente, chegou antes do prazo!",2023-12-03,True,positivo
518,2317,135,2463,5,Muito satisfeito com a compra.,2024-12-28,True,positivo
519,1425,129,1247,2,Veio diferente do anunciado.,2024-05-12,True,negativo
520,6343,115,1671,5,Entrega rápida e produto conforme descrito.,2024-01-07,True,positivo
521,8523,165,2484,4,,2023-04-24,False,positivo
522,2945,95,2445,3,,2023-05-12,False,neutro
523,10394,52,1299,4,,2023-12-05,False,positivo
524,1042,136,601,4,"Produto excelente, chegou antes do prazo!",2023-12-13,True,positivo
525,8972,53,1394,2,,2024-02-18,False,negativo
526,13427,143,2176,4,"Qualidade ótima, recomendo.",2023-11-16,True,positivo
527,1979,16,2981,4,"Produto excelente, chegou antes do prazo!",2024-05-27,True,positivo
528,4153,149,490,5,Muito satisfeito com a compra.,2024-04-30,True,positivo
529,2171,24,2351,3,,2023-04-01,False,neutro
530,5951,46,1597,5,"Qualidade ótima, recomendo.",2024-08-04,True,positivo
531,4873,10,101,4,Entrega rápida e produto conforme descrito.,2023-10-28,True,positivo
532,11885,188,66,1,Demorou muito para chegar.,2024-09-14,True,negativo
533,6172,123,1778,2,Qualidade abaixo do esperado.,2023-03-29,True,negativo
534,8536,45,1079,5,,2024-01-07,False,positivo
535,509,154,1468,1,Veio diferente do anunciado.,2023-12-25,True,negativo
536,2453,49,2056,2,,2024-04-11,False,negativo
537,1144,10,1036,1,"Não recomendo, péssima experiência.",2023-11-21,True,negativo
538,8107,113,200,3,,2023-02-22,False,neutro
539,565,78,1425,4,Entrega rápida e produto conforme descrito.,2024-04-16,True,positivo
540,9504,36,1532,5,"Qualidade ótima, recomendo.",2024-07-18,True,positivo
541,13194,74,1236,3,"Produto ok, dentro do esperado.",2024-02-09,True,neutro
542,13932,83,1120,3,,2024-06-16,False,neutro
543,13047,118,2572,3,"Entrega no prazo, produto regular.",2024-12-16,True,neutro
544,9852,3,1964,4,Entrega rápida e produto conforme descrito.,2024-11-12,True,positivo
545,13960,51,1274,3,,2023-11-17,False,neutro
546,5405,70,1772,4,Entrega rápida e produto conforme descrito.,2024-12-23,True,positivo
547,8329,196,514,5,Superou minhas expectativas!,2024-12-27,True,positivo
548,10934,187,2815,4,"Produto excelente, chegou antes do prazo!",2023-07-20,True,positivo
549,7608,24,1866,5,Entrega rápida e produto conforme descrito.,2023-07-30,True,positivo
550,12256,189,2532,4,,2024-12-23,False,positivo
551,7100,76,1505,4,Superou minhas expectativas!,2023-09-12,True,positivo
552,3393,81,2816,5,Muito satisfeito com a compra.,2023-09-14,True,positivo
553,7733,135,2976,2,"Não recomendo, péssima experiência.",2023-01-26,True,negativo
554,6281,138,2591,4,Superou minhas expectativas!,2024-02-01,True,positivo
555,9960,178,2829,5,Superou minhas expectativas!,2024-06-13,True,positivo
556,6267,18,419,5,"Qualidade ótima, recomendo.",2024-07-28,True,positivo
557,14147,62,2748,1,Produto veio com defeito.,2024-12-31,True,negativo
558,13940,189,495,5,"Produto excelente, chegou antes do prazo!",2023-07-23,True,positivo
559,1739,63,2458,4,Muito satisfeito com a compra.,2024-11-16,True,positivo
560,11101,163,2198,2,Demorou muito para chegar.,2024-09-27,True,negativo
561,4449,173,897,5,Entrega rápida e produto conforme descrito.,2023-10-11,True,positivo
562,4441,79,1150,3,"Entrega no prazo, produto regular.",2023-06-03,True,neutro
563,5027,17,2297,3,"Entrega no prazo, produto regular.",2023-10-21,True,neutro
564,1463,164,432,3,"Nada de especial, mas funciona.",2024-09-24,True,neutro
565,1634,51,559,3,"Entrega no prazo, produto regular.",2024-09-01,True,neutro
566,6229,68,1466,4,,2023-08-31,False,positivo
567,10888,144,1701,5,Superou minhas expectativas!,2023-03-08,True,positivo
568,5097,36,1674,4,,2024-07-12,False,positivo
569,3532,94,2593,4,Superou minhas expectativas!,2024-12-30,True,positivo
570,11087,126,2909,5,Muito satisfeito com a compra.,2023-02-27,True,positivo
571,11540,186,2789,1,Veio diferente do anunciado.,2023-11-15,True,negativo
572,3927,76,725,3,,2024-12-04,False,neutro
573,5457,105,1705,3,"Produto ok, dentro do esperado.",2024-12-31,True,neutro
574,12968,79,600,1,"Não recomendo, péssima experiência.",2023-06-07,True,negativo
575,952,9,139,2,"Não recomendo, péssima experiência.",2024-05-15,True,negativo
576,7555,162,1971,4,,2023-11-26,False,positivo
577,4671,103,1290,5,Muito satisfeito com a compra.,2023-11-10,True,positivo
578,2257,187,1072,5,Superou minhas expectativas!,2024-08-17,True,positivo
579,9088,130,1542,4,"Produto excelente, chegou antes do prazo!",2024-07-15,True,positivo
580,7410,186,1481,5,"Produto excelente, chegou antes do prazo!",2023-01-29,True,positivo
581,10430,108,2184,5,"Produto excelente, chegou antes do prazo!",2024-01-25,True,positivo
582,9002,67,701,3,"Produto ok, dentro do esperado.",2024-02-27,True,neutro
583,8052,43,1546,1,,2024-03-17,False,negativo
584,9771,5,481,5,Entrega rápida e produto conforme descrito.,2024-11-08,True,positivo
585,14855,110,1915,2,Qualidade abaixo do esperado.,2023-04-12,True,negativo
586,11954,108,2644,3,"Nada de especial, mas funciona.",2023-12-18,True,neutro
587,6831,16,2769,3,"Nada de especial, mas funciona.",2023-08-25,True,neutro
588,7251,153,1605,5,"Produto excelente, chegou antes do prazo!",2024-09-20,True,positivo
589,14422,54,2156,3,"Entrega no prazo, produto regular.",2023-04-26,True,neutro
590,2836,61,782,4,Superou minhas expectativas!,2024-10-17,True,positivo
591,11164,3,1158,5,Entrega rápida e produto conforme descrito.,2023-12-23,True,positivo
592,10822,30,251,3,"Entrega no prazo, produto regular.",2024-01-05,True,neutro
593,3695,198,2418,3,,2024-10-13,False,neutro
594,5539,81,144,5,"Qualidade ótima, recomendo.",2023-10-28,True,positivo
595,11561,41,1961,4,Muito satisfeito com a compra.,2024-01-13,True,positivo
596,1185,33,567,1,,2024-12-30,False,negativo
597,2215,92,1221,2,"Não recomendo, péssima experiência.",2023-04-17,True,negativo
598,8604,176,1554,3,,2024-04-29,False,neutro
599,9813,139,1532,4,,2023-02-21,False,positivo
600,6301,15,1815,4,"Qualidade ótima, recomendo.",2023-08-12,True,positivo
601,2763,103,2238,5,Muito satisfeito com a compra.,2024-02-05,True,positivo
602,4484,32,2874,5,,2023-11-12,False,positivo
603,117,199,1104,3,"Produto ok, dentro do esperado.",2023-04-27,True,neutro
604,12176,103,834,2,"Não recomendo, péssima experiência.",2024-04-08,True,negativo
605,13957,11,253,4,,2023-09-06,False,positivo
606,5136,59,352,3,,2024-08-22,False,neutro
607,13500,99,1157,5,"Qualidade ótima, recomendo.",2024-05-26,True,positivo
608,6989,54,2679,1,,2023-09-15,False,negativo
609,8606,114,2487,1,,2023-10-26,False,negativo
610,9408,169,1053,4,Superou minhas expectativas!,2023-04-15,True,positivo
611,5342,12,668,5,"Qualidade ótima, recomendo.",2023-10-11,True,positivo
612,9290,61,281,1,Demorou muito para chegar.,2024-03-22,True,negativo
613,6732,87,1186,2,"Não recomendo, péssima experiência.",2023-12-03,True,negativo
614,13991,12,1918,4,"Produto excelente, chegou antes do prazo!",2023-06-20,True,positivo
615,3177,114,1235,1,,2024-10-30,False,negativo
616,1409,77,2278,4,Muito satisfeito com a compra.,2024-09-12,True,positivo
617,9038,190,1166,5,Entrega rápida e produto conforme descrito.,2024-02-23,True,positivo
618,7649,4,2189,4,"Qualidade ótima, recomendo.",2023-08-29,True,positivo
619,5811,116,2586,2,Qualidade abaixo do esperado.,2024-06-27,True,negativo
620,1504,187,584,5,Entrega rápida e produto conforme descrito.,2024-10-01,True,positivo
621,3844,120,1273,4,Superou minhas expectativas!,2023-05-30,True,positivo
622,10288,21,734,5,Muito satisfeito com a compra.,2024-02-11,True,positivo
623,621,138,2299,2,Qualidade abaixo do esperado.,2024-06-10,True,negativo
624,12274,120,2386,5,Entrega rápida e produto conforme descrito.,2023-01-19,True,positivo
625,10789,115,77,4,Muito satisfeito com a compra.,2023-02-15,True,positivo
626,817,104,626,1,Produto veio com defeito.,2023-11-28,True,negativo
627,13837,109,2202,2,Veio diferente do anunciado.,2023-12-23,True,negativo
628,13407,80,139,2,Demorou muito para chegar.,2024-04-30,True,negativo
629,12837,1,2138,1,Produto veio com defeito.,2023-09-02,True,negativo
630,10540,89,1744,4,,2024-12-20,False,positivo
631,14766,175,391,5,Superou minhas expectativas!,2024-01-17,True,positivo
632,206,8,911,5,Superou minhas expectativas!,2024-05-10,True,positivo
633,9233,25,2250,3,"Produto ok, dentro do esperado.",2023-03-18,True,neutro
